chat_message_id,chat_message_text,chat_session_id,created_by_user_id,created_date,modified_by_user_id,modified_date,status_id
1031,in this chat also u can ask query maam,161,11430,2017-09-01 14:04:40,11430,2017-09-01 14:04:40,1
1032,Sir thank  u I will uninstall that software,161,12125,2017-09-01 14:04:55,12125,2017-09-01 14:04:55,1
1033,and again reinstallthank u sir,161,12125,2017-09-01 14:05:05,12125,2017-09-01 14:05:05,1
1034,yes maam,161,11430,2017-09-01 14:05:18,11430,2017-09-01 14:05:18,1
1035,any other query??,161,11430,2017-09-01 14:05:38,11430,2017-09-01 14:05:38,1
1036,regarding FDP,161,11430,2017-09-01 14:05:43,11430,2017-09-01 14:05:43,1
1037,and secondly can I prepare excel spreadsheet ratherthan office calc,161,12125,2017-09-01 14:05:44,12125,2017-09-01 14:05:44,1
1038,BYE SIR GOODDAY,161,12125,2017-09-01 14:06:57,12125,2017-09-01 14:06:57,1
1039,AND THANK U AGAIN,161,12125,2017-09-01 14:07:09,12125,2017-09-01 14:07:09,1
1040,good day,161,11430,2017-09-01 14:07:19,11430,2017-09-01 14:07:19,1
1041,ok maam,161,11430,2017-09-01 14:07:22,11430,2017-09-01 14:07:22,1
1042,hi,162,11430,2017-09-01 14:10:46,11430,2017-09-01 14:10:46,1
1043,maam,162,11430,2017-09-01 14:10:51,11430,2017-09-01 14:10:51,1
1044,voice of others are audible,162,11430,2017-09-01 14:11:09,11430,2017-09-01 14:11:09,1
1045,sir am i audible,162,12113,2017-09-01 14:11:15,12113,2017-09-01 14:11:15,1
1046,no maam,162,11430,2017-09-01 14:11:40,11430,2017-09-01 14:11:40,1
1047,not audible,162,11430,2017-09-01 14:11:50,11430,2017-09-01 14:11:50,1
1048,maam u can ask me your query in this chat also,162,11430,2017-09-01 14:12:13,11430,2017-09-01 14:12:13,1
1049,my basicproblem is relatedwith screencasting. I amnotknowing how and what ntask we have toperformexactly.,162,12113,2017-09-01 14:13:00,12113,2017-09-01 14:13:00,1
1050,ok,162,11430,2017-09-01 14:13:18,11430,2017-09-01 14:13:18,1
1051,we have to capture video lecture through this software,162,11430,2017-09-01 14:13:47,11430,2017-09-01 14:13:47,1
1052,then we can share those lecture with students,162,11430,2017-09-01 14:14:12,11430,2017-09-01 14:14:12,1
1053,which softwareespecially we have to select and should wemakethevideoofclassroom video,162,12113,2017-09-01 14:15:20,12113,2017-09-01 14:15:20,1
1054,Screen o matic,162,11430,2017-09-01 14:15:45,11430,2017-09-01 14:15:45,1
1055,software,162,11430,2017-09-01 14:15:48,11430,2017-09-01 14:15:48,1
1056,after selectingthiswhat wehave to do,162,12113,2017-09-01 14:16:21,12113,2017-09-01 14:16:21,1
1057,we have to record the screen,162,11430,2017-09-01 14:17:09,11430,2017-09-01 14:17:09,1
1058,how sir,162,12113,2017-09-01 14:17:28,12113,2017-09-01 14:17:28,1
1059,have you downloded the software,162,11430,2017-09-01 14:18:31,11430,2017-09-01 14:18:31,1
1060,no,162,12113,2017-09-01 14:18:37,12113,2017-09-01 14:18:37,1
1061,i will do it now,162,12113,2017-09-01 14:19:20,12113,2017-09-01 14:19:20,1
1062,please download maam,162,11430,2017-09-01 14:19:49,11430,2017-09-01 14:19:49,1
1063,ok sir thanks if i will not be able to do I will ask to you on whats app group. Thankls a lot once again.,162,12113,2017-09-01 14:20:56,12113,2017-09-01 14:20:56,1
1064,ok maam,162,11430,2017-09-01 14:21:11,11430,2017-09-01 14:21:11,1
1065,after downloading the software plz install it,162,11430,2017-09-01 14:21:47,11430,2017-09-01 14:21:47,1
1066,then record the lecture in laptop,162,11430,2017-09-01 14:22:11,11430,2017-09-01 14:22:11,1
1067,this is one video lecture creted by me for my students,162,11430,2017-09-01 14:22:52,11430,2017-09-01 14:22:52,1
1068,https://www.youtube.com/watch?v=SsdENbvVJEY,162,11430,2017-09-01 14:22:57,11430,2017-09-01 14:22:57,1
1069,plz go through the link,162,11430,2017-09-01 14:23:06,11430,2017-09-01 14:23:06,1
1070,hi,163,11430,2017-09-01 14:28:49,11430,2017-09-01 14:28:49,1
1071,sumit sir,163,11430,2017-09-01 14:28:56,11430,2017-09-01 14:28:56,1
1072,yessir,163,12124,2017-09-01 14:28:59,12124,2017-09-01 14:28:59,1
1073,iamnot able tosee you,163,12124,2017-09-01 14:29:09,12124,2017-09-01 14:29:09,1
1074,youare off screen,163,12124,2017-09-01 14:29:19,12124,2017-09-01 14:29:19,1
1075,i can see you,163,11430,2017-09-01 14:29:25,11430,2017-09-01 14:29:25,1
1076,sir,163,11430,2017-09-01 14:29:37,11430,2017-09-01 14:29:37,1
1077,I am DR sumit Bhatiya,163,12124,2017-09-01 14:29:44,12124,2017-09-01 14:29:44,1
1078,but you are not on screen,163,12124,2017-09-01 14:30:01,12124,2017-09-01 14:30:01,1
1079,plz  click video wall sir,163,11430,2017-09-01 14:30:16,11430,2017-09-01 14:30:16,1
1080,sir u can ask me on this chat also,163,11430,2017-09-01 14:32:43,11430,2017-09-01 14:32:43,1
1081,nosir,163,12124,2017-09-01 14:33:06,12124,2017-09-01 14:33:06,1
1082,thanks a lot,163,12124,2017-09-01 14:33:17,12124,2017-09-01 14:33:17,1
1083,ok sir,163,11430,2017-09-01 14:33:28,11430,2017-09-01 14:33:28,1
1084,thanks,163,11430,2017-09-01 14:33:50,11430,2017-09-01 14:33:50,1
1085,i will be in touch with you on whatsapp thank you sir,163,12124,2017-09-01 14:33:56,12124,2017-09-01 14:33:56,1
1086,hi,164,11430,2017-09-01 14:50:58,11430,2017-09-01 14:50:58,1
1087,sir,164,11430,2017-09-01 14:51:00,11430,2017-09-01 14:51:00,1
1088,your voice is not audible,164,11430,2017-09-01 14:51:17,11430,2017-09-01 14:51:17,1
1089,sir thereisaprob in mic,164,12123,2017-09-01 14:51:18,12123,2017-09-01 14:51:18,1
1090,yes sir,164,11430,2017-09-01 14:51:28,11430,2017-09-01 14:51:28,1
1091,u can ask me question in chat also,164,11430,2017-09-01 14:51:40,11430,2017-09-01 14:51:40,1
1092,sir here is somefaculty in waiting i m logging out,164,12123,2017-09-01 14:52:21,12123,2017-09-01 14:52:21,1
1093,thank you,164,12123,2017-09-01 14:52:33,12123,2017-09-01 14:52:33,1
1094,ok,164,11430,2017-09-01 14:52:39,11430,2017-09-01 14:52:39,1
1095,hi,165,11430,2017-09-01 14:55:41,11430,2017-09-01 14:55:41,1
1096,sir,165,11430,2017-09-01 14:55:44,11430,2017-09-01 14:55:44,1
1097,hellosir,165,12137,2017-09-01 14:55:54,12137,2017-09-01 14:55:54,1
1098,my questionregarding,165,12137,2017-09-01 14:56:08,12137,2017-09-01 14:56:08,1
1099,Please ask your question ??,165,11430,2017-09-01 14:56:10,11430,2017-09-01 14:56:10,1
1100,unable to understand screen cast o matic,165,12137,2017-09-01 14:56:36,12137,2017-09-01 14:56:36,1
1101,screen cast o matic is an application s/w,165,11430,2017-09-01 14:57:29,11430,2017-09-01 14:57:29,1
1102,which is used to create videos,165,11430,2017-09-01 14:57:47,11430,2017-09-01 14:57:47,1
1103,probleme in downloading,165,12137,2017-09-01 14:58:47,12137,2017-09-01 14:58:47,1
1104,u can create n deliver video lectures,165,11430,2017-09-01 14:58:51,11430,2017-09-01 14:58:51,1
1105,ok,165,11430,2017-09-01 14:58:57,11430,2017-09-01 14:58:57,1
1106,is vedio lecture may technical or related to ICT,165,12137,2017-09-01 14:59:31,12137,2017-09-01 14:59:31,1
1107,there is an issue of internet access firewall in IPS Academy,165,11430,2017-09-01 14:59:37,11430,2017-09-01 14:59:37,1
1108,:_),165,12137,2017-09-01 14:59:52,12137,2017-09-01 14:59:52,1
1109,:-),165,12137,2017-09-01 15:00:07,12137,2017-09-01 15:00:07,1
1110,OK  Sir thanks....,165,12137,2017-09-01 15:00:38,12137,2017-09-01 15:00:38,1
1111,it is like creating channel on youtube... of video series...... of subject,165,11430,2017-09-01 15:00:43,11430,2017-09-01 15:00:43,1
1112,ok sir,165,12137,2017-09-01 15:00:56,12137,2017-09-01 15:00:56,1
1113,hello sir,166,11606,2017-09-02 12:56:06,11606,2017-09-02 12:56:06,1
1114,r u tere,166,11606,2017-09-02 12:56:11,11606,2017-09-02 12:56:11,1
1115,hello sir,167,11606,2017-09-02 12:56:52,11606,2017-09-02 12:56:52,1
1116,r u there,167,11606,2017-09-02 12:56:56,11606,2017-09-02 12:56:56,1
1117,hello sir,168,11606,2017-09-02 13:10:37,11606,2017-09-02 13:10:37,1
1118,start your video,168,11606,2017-09-02 13:10:55,11606,2017-09-02 13:10:55,1
1119,Hello sir,168,12980,2017-09-02 13:11:18,12980,2017-09-02 13:11:18,1
1120,"I am Mr. Shrikant Karanjkar from RIT, Islampur",168,12980,2017-09-02 13:11:45,12980,2017-09-02 13:11:45,1
1121,click on video icon which is  left hand corner at top,168,11606,2017-09-02 13:11:56,11606,2017-09-02 13:11:56,1
1122,hv u heard our cohort coversatation,168,11606,2017-09-02 13:12:19,11606,2017-09-02 13:12:19,1
1123,heool sir,169,11606,2017-09-02 13:12:46,11606,2017-09-02 13:12:46,1
1124,hello madam,170,11606,2017-09-02 13:16:02,11606,2017-09-02 13:16:02,1
1125,r u there,170,11606,2017-09-02 13:16:10,11606,2017-09-02 13:16:10,1
1126,pls start your video,170,11606,2017-09-02 13:16:25,11606,2017-09-02 13:16:25,1
1127,"Yes sir, I will try for it.",168,12980,2017-09-02 13:16:29,12980,2017-09-02 13:16:29,1
1128,yes sir,170,12976,2017-09-02 13:16:52,12976,2017-09-02 13:16:52,1
1129,audio was missing,170,11606,2017-09-02 13:18:04,11606,2017-09-02 13:18:04,1
1130,sir i can here you,170,12976,2017-09-02 13:18:18,12976,2017-09-02 13:18:18,1
1131,can you answer my question,170,12976,2017-09-02 13:18:26,12976,2017-09-02 13:18:26,1
1132,hv u checked your audio video setting,170,11606,2017-09-02 13:18:41,11606,2017-09-02 13:18:41,1
1133,Yes sir I am doing it,170,12976,2017-09-02 13:18:54,12976,2017-09-02 13:18:54,1
1134,yes u ask your query here,170,11606,2017-09-02 13:19:22,11606,2017-09-02 13:19:22,1
1135,hv u heard the previous conversation of our cohort,170,11606,2017-09-02 13:20:10,11606,2017-09-02 13:20:10,1
1136,hello sir,171,11606,2017-09-02 13:20:45,11606,2017-09-02 13:20:45,1
1137,pls start your video,171,11606,2017-09-02 13:25:25,11606,2017-09-02 13:25:25,1
1138,"Dear Sir , I have a question, whether it is possible to use a-view interaction for students when students are not phisically present in the classroom?",168,12980,2017-09-02 13:26:26,12980,2017-09-02 13:26:26,1
1139,student no need to be present in class this interaction is online he can participate from anywhere.,168,11606,2017-09-02 13:28:52,11606,2017-09-02 13:28:52,1
1140,OK sir.,168,12980,2017-09-02 13:29:13,12980,2017-09-02 13:29:13,1
1141,hv you heard our cohort conversation,168,11606,2017-09-02 13:29:38,11606,2017-09-02 13:29:38,1
1142,Yes sir,168,12980,2017-09-02 13:30:37,12980,2017-09-02 13:30:37,1
1143,hello sir,172,11606,2017-09-02 13:39:18,11606,2017-09-02 13:39:18,1
1144,start ur video,172,11606,2017-09-02 13:39:43,11606,2017-09-02 13:39:43,1
1145,"Hello sir, I am Prof. Madhav Tilve from RIT Rajaramnagar",172,12981,2017-09-02 13:39:57,12981,2017-09-02 13:39:57,1
1146,clic on video icon left hand corner,172,11606,2017-09-02 13:40:02,11606,2017-09-02 13:40:02,1
1147,then click on start,172,11606,2017-09-02 13:40:19,11606,2017-09-02 13:40:19,1
1148,I will facing the problem of connections,172,12981,2017-09-02 13:40:52,12981,2017-09-02 13:40:52,1
1149,do u want to ask any query?,172,11606,2017-09-02 13:41:04,11606,2017-09-02 13:41:04,1
1150,ok try ur best,172,11606,2017-09-02 13:41:16,11606,2017-09-02 13:41:16,1
1151,"SIr, we are able to take assignment test by using moodle software ?",172,12981,2017-09-02 13:44:03,12981,2017-09-02 13:44:03,1
1152,online quiz can be conducted on moodle,172,11606,2017-09-02 13:45:51,11606,2017-09-02 13:45:51,1
1153,assignment can be submitted on moodle and peer review technic can be used for evalutation.,172,11606,2017-09-02 13:48:16,11606,2017-09-02 13:48:16,1
1154,but yo need to design prpoer rubric,172,11606,2017-09-02 13:48:37,11606,2017-09-02 13:48:37,1
1155,OK sir.,172,12981,2017-09-02 13:48:59,12981,2017-09-02 13:48:59,1
1156,Thank you sir,172,12981,2017-09-02 13:49:23,12981,2017-09-02 13:49:23,1
1157,hello sir,171,11606,2017-09-02 14:04:53,11606,2017-09-02 14:04:53,1
1158,r u thre,171,11606,2017-09-02 14:05:08,11606,2017-09-02 14:05:08,1
1159,hiii,168,11606,2017-09-02 14:07:13,11606,2017-09-02 14:07:13,1
1160,?????,171,11606,2017-09-02 14:07:43,11606,2017-09-02 14:07:43,1
1161,hello,171,12973,2017-09-02 14:16:06,12973,2017-09-02 14:16:06,1
1162,can u listen me,171,12973,2017-09-02 14:19:28,12973,2017-09-02 14:19:28,1
1163,audio is missing,171,11606,2017-09-02 14:19:36,11606,2017-09-02 14:19:36,1
1164,i can listen u,171,12973,2017-09-02 14:19:48,12973,2017-09-02 14:19:48,1
1165,am i auidiable,171,11606,2017-09-02 14:19:56,11606,2017-09-02 14:19:56,1
1166,yes,171,12973,2017-09-02 14:19:58,12973,2017-09-02 14:19:58,1
1167,do u hv any query ask me here i ll answer,171,11606,2017-09-02 14:20:56,11606,2017-09-02 14:20:56,1
1168,i feel there is audio problem from my side,171,12973,2017-09-02 14:20:57,12973,2017-09-02 14:20:57,1
1169,i will type,171,12973,2017-09-02 14:21:13,12973,2017-09-02 14:21:13,1
1170,i can see ur text communication,171,12973,2017-09-02 14:21:57,12973,2017-09-02 14:21:57,1
1171,yes u ask here query,171,11606,2017-09-02 14:22:19,11606,2017-09-02 14:22:19,1
1172,ok,171,12973,2017-09-02 14:22:30,12973,2017-09-02 14:22:30,1
1173,can u give certain tips for webpage creation using webpress,171,12973,2017-09-02 14:23:03,12973,2017-09-02 14:23:03,1
1174,i am finding many problems in it,171,12973,2017-09-02 14:23:20,12973,2017-09-02 14:23:20,1
1175,i can listen u please speak,171,12973,2017-09-02 14:24:04,12973,2017-09-02 14:24:04,1
1176,ok,171,12973,2017-09-02 14:24:16,12973,2017-09-02 14:24:16,1
1177,can u repeat name please,171,12973,2017-09-02 14:24:54,12973,2017-09-02 14:24:54,1
1178,9404590909,171,11606,2017-09-02 14:25:22,11606,2017-09-02 14:25:22,1
1179,ok,171,12973,2017-09-02 14:25:22,12973,2017-09-02 14:25:22,1
1180,9970701770,171,12973,2017-09-02 14:26:05,12973,2017-09-02 14:26:05,1
1181,ok nice thank you sir i ll send younlink here,171,11606,2017-09-02 14:26:27,11606,2017-09-02 14:26:27,1
1182,or minwhile you can search on discussion forum,171,11606,2017-09-02 14:26:58,11606,2017-09-02 14:26:58,1
1183,ok,171,12973,2017-09-02 14:27:03,12973,2017-09-02 14:27:03,1
1184,by name payal,171,11606,2017-09-02 14:27:04,11606,2017-09-02 14:27:04,1
1185,hello ur audio is missing,170,11606,2017-09-02 14:33:44,11606,2017-09-02 14:33:44,1
1186,u ask your query here,170,11606,2017-09-02 14:34:13,11606,2017-09-02 14:34:13,1
1187,I am jyoti yadav,170,12976,2017-09-02 14:34:48,12976,2017-09-02 14:34:48,1
1188,unable to access through my log in so using my colleagues log in,170,12976,2017-09-02 14:35:12,12976,2017-09-02 14:35:12,1
1189,ok nice,170,11606,2017-09-02 14:35:25,11606,2017-09-02 14:35:25,1
1190,Swati pusawale's access now i'm using,170,12976,2017-09-02 14:35:31,12976,2017-09-02 14:35:31,1
1191,yes madam proceed,170,11606,2017-09-02 14:35:58,11606,2017-09-02 14:35:58,1
1192,please,170,11606,2017-09-02 14:36:01,11606,2017-09-02 14:36:01,1
1193,"I want to know how we use ICT for subjects like data warehousing , enterprise resource planning for management studies",170,12976,2017-09-02 14:36:19,12976,2017-09-02 14:36:19,1
1194,is open source softwares available for ERP to teach,170,12976,2017-09-02 14:36:43,12976,2017-09-02 14:36:43,1
1195,as u are from etc can u explain ur experience how u have used webpress/screen cast in teaching learing process,171,12973,2017-09-02 14:38:51,12973,2017-09-02 14:38:51,1
1196,is it ok,170,11606,2017-09-02 14:39:24,11606,2017-09-02 14:39:24,1
1197,hv u heard the answer,170,11606,2017-09-02 14:39:34,11606,2017-09-02 14:39:34,1
1198,thank you sir,170,12976,2017-09-02 14:39:59,12976,2017-09-02 14:39:59,1
1199,for which point u have used,171,12973,2017-09-02 14:40:03,12973,2017-09-02 14:40:03,1
1200,your voice breaks,170,12976,2017-09-02 14:40:13,12976,2017-09-02 14:40:13,1
1201,you mail screenshot of login failur to the mail id from which u received log in credentials,170,11606,2017-09-02 14:41:27,11606,2017-09-02 14:41:27,1
1202,I am already sending mail to iitb & you too,170,12976,2017-09-02 14:42:29,12976,2017-09-02 14:42:29,1
1203,what can I do sir now,170,12976,2017-09-02 14:42:40,12976,2017-09-02 14:42:40,1
1204,rit,171,12973,2017-09-02 14:42:54,12973,2017-09-02 14:42:54,1
1205,yes,171,12973,2017-09-02 14:43:24,12973,2017-09-02 14:43:24,1
1206,can u send me details so that i can go through it,171,12973,2017-09-02 14:44:14,12973,2017-09-02 14:44:14,1
1207,can see you,170,12976,2017-09-02 14:44:21,12976,2017-09-02 14:44:21,1
1208,umesh.kamerikar@ritindia.edu,171,12973,2017-09-02 14:44:48,12973,2017-09-02 14:44:48,1
1209,ok,171,12973,2017-09-02 14:45:14,12973,2017-09-02 14:45:14,1
1210,thank you sir,170,12976,2017-09-02 14:45:19,12976,2017-09-02 14:45:19,1
1211,nice discussion,171,12973,2017-09-02 14:45:37,12973,2017-09-02 14:45:37,1
1212,my mail id is jyoti.yadav@ritindia.edu,170,12976,2017-09-02 14:45:38,12976,2017-09-02 14:45:38,1
1213,ok thank you mam,170,11606,2017-09-02 14:46:01,11606,2017-09-02 14:46:01,1
1214,Have a great day ahead sir,170,12976,2017-09-02 14:46:59,12976,2017-09-02 14:46:59,1
1215,ok ple send screenshot,170,11606,2017-09-02 14:47:24,11606,2017-09-02 14:47:24,1
1216,thank you sir,171,11606,2017-09-02 14:48:17,11606,2017-09-02 14:48:17,1
1217,bye,171,12973,2017-09-02 14:48:38,12973,2017-09-02 14:48:38,1
1218,hello sir,173,11606,2017-09-02 14:50:23,11606,2017-09-02 14:50:23,1
1219,hello sir,173,12984,2017-09-02 14:50:43,12984,2017-09-02 14:50:43,1
1220,check ur video,173,11606,2017-09-02 14:50:45,11606,2017-09-02 14:50:45,1
1221,start ur video,173,11606,2017-09-02 14:50:53,11606,2017-09-02 14:50:53,1
1222,"sir, while logging in to A-VIEW programms shut down evrery time",173,12984,2017-09-02 14:52:02,12984,2017-09-02 14:52:02,1
1223,i was trying from 1PM now I am able to log in,173,12984,2017-09-02 14:52:28,12984,2017-09-02 14:52:28,1
1224,ok proceed,173,11606,2017-09-02 14:54:16,11606,2017-09-02 14:54:16,1
1225,now,173,11606,2017-09-02 14:54:19,11606,2017-09-02 14:54:19,1
1226,click on video,173,11606,2017-09-02 14:54:33,11606,2017-09-02 14:54:33,1
1227,nice a view interaction experience,171,12973,2017-09-02 14:54:58,12973,2017-09-02 14:54:58,1
1228,hello sir r u from?,173,11606,2017-09-02 14:55:48,11606,2017-09-02 14:55:48,1
1229,whch college,173,11606,2017-09-02 14:55:55,11606,2017-09-02 14:55:55,1
1230,sir i have started video Am i audible at your end,173,12984,2017-09-02 14:55:59,12984,2017-09-02 14:55:59,1
1231,I am from RIT Islampur,173,12984,2017-09-02 14:56:24,12984,2017-09-02 14:56:24,1
1232,is it ok sir,173,11606,2017-09-02 15:03:37,11606,2017-09-02 15:03:37,1
1233,yes sir thank you,173,12984,2017-09-02 15:03:46,12984,2017-09-02 15:03:46,1
1234,actually ur audio was breaking,173,11606,2017-09-02 15:03:56,11606,2017-09-02 15:03:56,1
1235,"sir actually its bandwidth problem from my side, My bandwidth is exact 2mbps",173,12984,2017-09-02 15:04:59,12984,2017-09-02 15:04:59,1
1236,ok bus nice tnteraction,173,11606,2017-09-02 15:06:11,11606,2017-09-02 15:06:11,1
1237,nice to here yo,173,11606,2017-09-02 15:06:15,11606,2017-09-02 15:06:15,1
1238,you,173,11606,2017-09-02 15:06:22,11606,2017-09-02 15:06:22,1
1239,Thank you sir It was nice to interacting with you.,173,12984,2017-09-02 15:06:57,12984,2017-09-02 15:06:57,1
1240,"Good morning ,",174,11386,2017-09-03 11:19:57,11386,2017-09-03 11:19:57,1
1241,Your video is not available.Please click the video button at left top for publishing video.,174,11386,2017-09-03 11:20:47,11386,2017-09-03 11:20:47,1
1242,"good morning ,you video is not publishing",175,11386,2017-09-03 11:21:47,11386,2017-09-03 11:21:47,1
1243,video is not puublishing,175,11386,2017-09-03 11:22:54,11386,2017-09-03 11:22:54,1
1244,"madam you video is nor visible,pl check you settings by clicking the icon at right top looking like a pair of gearrs.",176,11386,2017-09-03 11:30:22,11386,2017-09-03 11:30:22,1
1245,gears,176,11386,2017-09-03 11:30:29,11386,2017-09-03 11:30:29,1
1246,no video and audio,176,11386,2017-09-03 11:40:05,11386,2017-09-03 11:40:05,1
1247,your screen looking black.,175,11386,2017-09-03 11:44:33,11386,2017-09-03 11:44:33,1
1248,my video is not seen to me too,175,14338,2017-09-03 11:45:19,14338,2017-09-03 11:45:19,1
1249,hello,177,11386,2017-09-03 11:45:30,11386,2017-09-03 11:45:30,1
1250,have youu done the setting?,175,11386,2017-09-03 11:46:33,11386,2017-09-03 11:46:33,1
1251,"youvideo not clear ,pl go to your settings icon and click.",177,11386,2017-09-03 11:46:42,11386,2017-09-03 11:46:42,1
1252,i can hear,175,14338,2017-09-03 11:47:53,14338,2017-09-03 11:47:53,1
1253,have you done the setting?,175,11386,2017-09-03 11:48:44,11386,2017-09-03 11:48:44,1
1254,i have done setting,175,14338,2017-09-03 11:48:57,14338,2017-09-03 11:48:57,1
1255,Do I have to connect external mike?,175,14338,2017-09-03 11:49:14,14338,2017-09-03 11:49:14,1
1256,yes the mike and ear phone which youu use with mobile can bbe connected,175,11386,2017-09-03 11:49:59,11386,2017-09-03 11:49:59,1
1257,my mike settings show green when i speak,175,14338,2017-09-03 11:50:09,14338,2017-09-03 11:50:09,1
1258,in the settings select the microphone which youu have connected,175,11386,2017-09-03 11:50:33,11386,2017-09-03 11:50:33,1
1259,hello sir,174,14324,2017-09-03 11:50:56,14324,2017-09-03 11:50:56,1
1260,is my video visible to you,174,14324,2017-09-03 11:51:17,14324,2017-09-03 11:51:17,1
1261,i have selected default device inbuilt mike,175,14338,2017-09-03 11:51:23,14338,2017-09-03 11:51:23,1
1262,checking,174,11386,2017-09-03 11:53:01,11386,2017-09-03 11:53:01,1
1263,video not seen,178,11386,2017-09-03 11:54:53,11386,2017-09-03 11:54:53,1
1264,check settings by clicking top right cornrer icon,177,11386,2017-09-03 11:56:54,11386,2017-09-03 11:56:54,1
1265,both video and audio not available,179,11386,2017-09-03 12:20:52,11386,2017-09-03 12:20:52,1
1266,ok sir. i l check the setting.,179,14312,2017-09-03 12:21:08,14312,2017-09-03 12:21:08,1
1267,please check the setting by clicking setting icon at right top corner,179,11386,2017-09-03 12:21:22,11386,2017-09-03 12:21:22,1
1268,i cant hear your voice sir,174,14324,2017-09-03 12:44:39,14324,2017-09-03 12:44:39,1
1269,"sir,the video and audio are not available. go to your settings and do the stting for streaming audio vide",180,11386,2017-09-03 13:47:50,11386,2017-09-03 13:47:50,1
1270,video,180,11386,2017-09-03 13:47:55,11386,2017-09-03 13:47:55,1
1271,I am getting your audio and Video,180,14311,2017-09-03 13:50:36,14311,2017-09-03 13:50:36,1
1272,please try your settings,180,11386,2017-09-03 13:51:26,11386,2017-09-03 13:51:26,1
1273,right top corner there is an icon looking like a gear,180,11386,2017-09-03 13:51:54,11386,2017-09-03 13:51:54,1
1274,if u click you can see a number of menu options,180,11386,2017-09-03 13:52:22,11386,2017-09-03 13:52:22,1
1275,in audio video select streaming option as both audio and vieo,180,11386,2017-09-03 13:52:52,11386,2017-09-03 13:52:52,1
1276,band width has to be 128,180,11386,2017-09-03 13:53:11,11386,2017-09-03 13:53:11,1
1277,"Your video screen was available and showing video stopped.if you press on start button,it should be available",175,11386,2017-09-03 14:31:32,11386,2017-09-03 14:31:32,1
1278,SIR my problem is webcamera not working with AView,175,14338,2017-09-03 14:32:02,14338,2017-09-03 14:32:02,1
1279,working otherwise,175,14338,2017-09-03 14:32:06,14338,2017-09-03 14:32:06,1
1280,ok,175,11386,2017-09-03 14:32:24,11386,2017-09-03 14:32:24,1
1281,even the same problem with audio,175,14338,2017-09-03 14:32:40,14338,2017-09-03 14:32:40,1
1282,anyway I am logging in just to check if any significant questions are being answered,175,14338,2017-09-03 14:33:04,14338,2017-09-03 14:33:04,1
1283,as I am in a position to hear you,175,14338,2017-09-03 14:33:13,14338,2017-09-03 14:33:13,1
1284,Why dont u contact somebody in your institute to solve the problem ? many were online with bot video and audio,175,11386,2017-09-03 14:33:46,11386,2017-09-03 14:33:46,1
1285,"sir,",181,11386,2017-09-03 14:39:21,11386,2017-09-03 14:39:21,1
1286,Hello sir,181,14314,2017-09-03 14:39:34,14314,2017-09-03 14:39:34,1
1287,I have completed screen cast,181,14314,2017-09-03 14:39:46,14314,2017-09-03 14:39:46,1
1288,audio and video not available.go to set up and see if any setting is improper,181,11386,2017-09-03 14:39:53,11386,2017-09-03 14:39:53,1
1289,but there was problem with audio,181,14314,2017-09-03 14:40:46,14314,2017-09-03 14:40:46,1
1290,hi,181,14314,2017-09-03 14:43:45,14314,2017-09-03 14:43:45,1
1291,ok sir,181,14314,2017-09-03 14:46:42,14314,2017-09-03 14:46:42,1
1292,"ok sir, I will try",181,14314,2017-09-03 14:47:11,14314,2017-09-03 14:47:11,1
1293,your adio and video are not available here,182,11386,2017-09-03 14:55:02,11386,2017-09-03 14:55:02,1
1294,check your set up by clicking set up icon at top left corner,182,11386,2017-09-03 14:56:25,11386,2017-09-03 14:56:25,1
1295,thanks.Bye,174,11386,2017-09-03 14:56:52,11386,2017-09-03 14:56:52,1
1296,thanks.Bye,183,11386,2017-09-03 14:57:14,11386,2017-09-03 14:57:14,1
1297,i check sir there all option,182,14319,2017-09-03 14:57:20,14319,2017-09-03 14:57:20,1
1298,you can see the desk ttop that i am sharing,182,11386,2017-09-03 14:57:52,11386,2017-09-03 14:57:52,1
1299,ok sir,182,14319,2017-09-03 14:58:30,14319,2017-09-03 14:58:30,1
1300,select the right camera option available on the lap top,182,11386,2017-09-03 14:59:00,11386,2017-09-03 14:59:00,1
1301,band width 128,182,11386,2017-09-03 14:59:19,11386,2017-09-03 14:59:19,1
1302,select the microphe that you have connected to your lap top,182,11386,2017-09-03 14:59:56,11386,2017-09-03 14:59:56,1
1303,the headst,182,11386,2017-09-03 15:00:05,11386,2017-09-03 15:00:05,1
1304,head set,182,11386,2017-09-03 15:00:11,11386,2017-09-03 15:00:11,1
1305,save,182,11386,2017-09-03 15:00:28,11386,2017-09-03 15:00:28,1
1306,"thanks ,bye",177,11386,2017-09-03 15:00:56,11386,2017-09-03 15:00:56,1
1307,"thanks ,bye",181,11386,2017-09-03 15:01:09,11386,2017-09-03 15:01:09,1
1308,"thanks ,bye",174,11386,2017-09-03 15:01:22,11386,2017-09-03 15:01:22,1
1309,i think sir there is some technical issue i m not very much comfotrable with this software i will ask tommorow my collegue for help,182,14319,2017-09-03 15:01:35,14319,2017-09-03 15:01:35,1
1310,ok,182,11386,2017-09-03 15:02:10,11386,2017-09-03 15:02:10,1
1311,thank you sir for sparing time,182,14319,2017-09-03 15:02:23,14319,2017-09-03 15:02:23,1
1312,post r question in chat sir,184,11421,2017-09-03 15:54:09,11421,2017-09-03 15:54:09,1
